deeplink,Domain,host,tld,domaincc,keywords,LE,BL,DP,LP,CCP,IPP,ABY,ACR,WBY,Registrar,Alexa,QCR,Dmoz,Yaca,Add Date,C,N,O,B,I,D,US,COM.AU,CA,UK,CO.UK,CO,EU,IN,CO.IN,AT,CH,BE,NL,DK,FR,PL,ES,PT,IT,ME,TV,IO,CN,RU,SE,NU,Reg,Reg32,Free32,SG,CO,CPC,SDE,CODE,CPCDE,SUS,COUS,CPCUS,SUK,COUK,CPCUK,MMGR,MMIP,MMCP,SQI,NFB,NTW,CF,TF,TR,MBL,MIU,MCU,MDP,MIP,MCP,TTF,MODE,MOLE,MOLI,MOLP,MRDL,MRDF,MRDH,MRDD,MRDS,ML,MLTP,MRL,MRLP,MDPE,MBLE,MDPG,MBLG,MDPEE,MBLEE,MDPGE,MBLGE,SRUSR,SRUSK,SRUST,SRUSC,RDT,RDS,RDE,RDT COM,RDS COM,RDE COM,RDT CNO,RDS CNO,RDE CNO,WPL,GEO,GEOC,GEOD,Price,currency,Bids,Traffic,Valuation,Endtime
https://www.expireddomains.net/goto/1/108gbb/21/?tr=export,phpsite.com,phpsite,com,phpsite.com,Php Site,7,2,0,0,0,0,8/15/2001,84,1/17/2000,"GoDaddy.com, LLC",7703724,0,no,no,8/2/2016,registered,registered,registered,available,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,registered,available,available,registered,available,available,available,registered,registered,available,available,17,9,23,1300,8,0.25 USD,30,3,0.00 EUR,140,4,0.00 USD,30,7,0.00 GBP,0,0,0,0,available,taken,9,0,0,2,25,17,2,2,2,1 - Computers/Programming/Personal Pages (99.99%),2,2,7,12,2,1,0,2,0,[English - 100.00%],0,[Chinese - 100.00%],0,0,0,0,0,0,0,0,0,0,0,0,0,32,24,8,25,20,6,32,24,8,0,,,,20,USD,13,0,0,1/14/2020 18:00
https://www.expireddomains.net/goto/1/1gvhco/21/?tr=export,mycity.me,mycity,me,MyCity.me,My City,6,15,0,0,0,0,7/30/2010,35,8/1/2008,DNPric.es,0,0,no,no,10/13/2011,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,available,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,available,163,30,2,110000,10,0.50 USD,1300,69,0.53 EUR,5400,21,2.13 USD,40500,4,0.34 GBP,0,0,0,0,taken,taken,1,0,0,15,8,6,9,4,4,1 - Society (100.00%),13,30,3,1,8,9,6,9,1,[English - 100.00%],3,"[English - 86.00%], [Greek (modern) - 13.00%]",51,0,0,0,0,0,0,0,0,0,0,0,0,3918,2781,1137,3167,2319,849,3768,2692,1076,0,,,,100,USD,13,0,0,12/8/2019 11:00
https://www.expireddomains.net/goto/1/1fj3bs/21/?tr=export,gifparty.com,gifparty,com,gifparty.com,gifparty,8,0,0,0,0,0,1/28/2011,4,9/10/2011,"Name.com, Inc.",0,0,no,no,5/6/2014,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,available,available,4,2,30,390,0,0.00 USD,20,0,0.00 EUR,70,0,0.00 USD,20,0,0.00 GBP,0,0,0,0,taken,taken,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,4,4,1,5,4,1,0,,,,20,USD,13,0,0,2/1/2020 22:00
https://www.expireddomains.net/goto/1/1odvh5/21/?tr=export,naz.ca,naz,ca,naz.ca,Naz,3,2,0,0,0,0,9/21/2003,31,1/24/2018,Namespro Solutions Inc.,0,0,no,no,2/18/2015,registered,registered,registered,registered,registered,registered,registered,registered,registered,available,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,108,31,1,40500,1,0.91 USD,880,1,0.00 EUR,8100,0,0.00 USD,2400,2,1.10 GBP,0,0,0,0,available,taken,0,0,0,2,4,2,2,2,2,-,1,1,0,2,1,1,0,2,1,,0,"[English - 50.00%], [French - 50.00%]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,20,USD,13,0,0,12/26/2019 03:22
https://www.expireddomains.net/goto/1/94lui/21/?tr=export,w2s.com,w2s,com,w2s.com,ws,3,12,0,0,0,0,11/11/1998,107,4/13/1998,"NameCheap, Inc.",0,0,no,no,4/19/2017,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,available,available,registered,registered,available,available,registered,registered,available,registered,45,27,5,201000,1,1.37 USD,2400,2,1.25 EUR,33100,2,1.49 USD,49500,3,1.10 GBP,0,0,0,0,available,taken,7,0,0,12,27,27,5,5,5,-,0,0,2,20,5,3,0,5,1,[English - 100.00%],6,"[English - 81.00%], [German - 9.00%], [Russian - 9.00%]",14,0,0,0,0,0,0,0,0,36580269,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,"2,999",USD,13,0,0,1/6/2020 12:00
https://www.expireddomains.net/goto/1/1l2xln/21/?tr=export,3dflooring.com,3dflooring,com,3dflooring.com,dflooring,10,2,0,0,0,0,10/16/2010,12,12/28/2011,PDR Ltd. d/b/a PublicDomainRegistry.com,0,0,no,no,8/15/2015,registered,available,available,available,available,available,available,registered,available,available,registered,available,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,4,4,28,320,73,0.22 USD,10,0,0.00 EUR,40,100,0.30 USD,30,84,0.14 GBP,0,0,0,0,taken,taken,0,0,0,2,3,3,1,1,1,-,0,0,0,0,1,1,0,1,1,,0,[French - 100.00%],0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,5,20,16,5,21,16,5,0,,,,199,USD,13,0,0,11/26/2019 23:06
https://www.expireddomains.net/goto/1/i9197/21/?tr=export,ictax.com,ictax,com,ictax.com,ictax,5,0,0,0,0,0,6/11/2013,11,8/27/2004,"Wild West Domains, LLC",0,0,no,no,12/8/2014,registered,registered,registered,available,available,registered,available,available,registered,available,available,available,registered,available,available,available,registered,available,registered,available,available,registered,available,available,available,available,available,available,available,available,available,available,9,9,23,590,1,7.65 USD,20,0,0.00 EUR,20,18,0.00 USD,10,5,0.00 GBP,0,0,0,0,taken,taken,0,0,0,0,7,7,0,0,0,-,0,0,0,0,0,0,0,0,0,[English - 100.00%],1,,0,0,0,0,0,0,0,0,0,0,0,0,0,180,20,160,141,17,125,170,19,151,0,,,,"1,000",USD,13,0,0,12/4/2019 17:00
https://www.expireddomains.net/goto/1/8vpspo/21/?tr=export,superdudedomains.com,superdudedomains,com,SuperDudeDomains.com,Super Dude Domains,16,6982,0,0,0,0,7/26/2016,49,6/22/2016,"GoDaddy.com, LLC",2281339,0,no,no,5/16/2018,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,1,1,31,0,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,527279,708,627,0,available,available,14,0,0,6982,8711,8709,52,16,16,"3 - Reference/Education (95.87%), 2 - Society/People (2.27%), 2 - Arts/Movies (1.82%)",1,1,4,2034,12,48,42,52,4,[English - 100.00%],1189,[English - 100.00%],43086,0,0,0,0,0,0,0,0,56083748,1,0,0,2,1,1,1,1,1,2,1,1,0,,,,100,USD,13,0,0,1/12/2020 18:08
https://www.expireddomains.net/goto/1/qj7hc/21/?tr=export,neoprofs.org,neoprofs,org,NeoProfs.org,Neo Profs,8,15251,676,1437,314,123,1/1/2011,356,1/26/2009,"GoDaddy.com, LLC",117580,280759,no,no,10/13/2018,registered,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,available,available,available,available,available,available,available,available,4,4,28,33100,0,0.05 USD,50,0,0.00 EUR,70,0,0.00 USD,30,0,0.00 GBP,896054,399,344,20,available,taken,32,16,2,15251,710106,533452,869,391,339,"13 - Society/People (12.87%), 12 - Computers/Internet/On the Web (7.60%), 12 - Recreation/Pets (7.36%), 12 - Recreation/Autos (6.83%), 11 - Reference/Education (5.54%)",0,2,12,529304,837,641,41,812,289,[French - 99.00%],311817,"[French - 97.00%], [English - 1.00%], [Russian - 0.00%], [Spanish/Castilian - 0.00%]",37350,1,1,0,0,0,0,0,0,685130,6974,1244,0,6,3,3,1,1,1,6,3,3,15,,,,500,USD,13,0,0,2/11/2020 10:09
https://www.expireddomains.net/goto/1/1f8140/21/?tr=export,touwan.com,touwan,com,touwan.com,touwan,6,0,0,0,0,0,6/12/2009,13,9/12/2008,"DYNADOT, LLC",0,0,no,no,8/19/2011,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,6,3,29,10,1,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,42,15,27,37,12,26,42,15,27,0,,,,100,USD,13,0,0,12/29/2019 16:01
https://www.expireddomains.net/goto/1/1f80bl/21/?tr=export,dial-a-lawyer.com,dial-a-lawyer,com,dial-a-lawyer.com,dial a lawyer,13,0,0,0,0,0,3/3/2000,26,1/30/1999,"GoDaddy.com, LLC",0,0,no,no,8/19/2011,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,1,1,31,90,37,4.04 USD,10,0,0.00 EUR,40,29,1.27 USD,10,43,0.00 GBP,0,0,0,0,available,available,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,2,1,1,0,,,,20,USD,13,0,0,12/20/2019 05:00
https://www.expireddomains.net/goto/1/1hlu3n/21/?tr=export,gifspace.com,gifspace,com,gifspace.com,Gif SpAce,8,0,0,0,0,0,5/3/2006,20,11/18/2005,"GoDaddy.com, LLC",0,0,no,no,4/20/2013,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,2,2,30,1000,2,0.10 USD,40,2,0.10 EUR,90,7,0.20 USD,30,10,0.00 GBP,0,0,0,0,taken,taken,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,2,2,6,3,3,0,PA,FR US,pace>fr-city|us-city,20,USD,13,0,0,12/20/2019 19:00
https://www.expireddomains.net/goto/1/kmeg4/21/?tr=export,ebane.com,ebane,com,ebane.com,ebane,5,0,0,0,0,0,7/19/2001,70,11/1/2002,PDR Ltd. d/b/a PublicDomainRegistry.com,0,0,no,no,10/16/2016,registered,registered,available,available,registered,available,available,available,available,registered,registered,available,available,available,available,available,available,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,9,6,26,8100,0,0.03 USD,390,0,0.00 EUR,50,0,0.00 USD,210,0,0.02 GBP,0,0,0,0,taken,taken,0,0,0,0,4,4,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,370,47,323,300,35,266,357,45,312,0,,,,199,USD,13,0,0,11/26/2019 23:14
https://www.expireddomains.net/goto/1/9fulh/21/?tr=export,bebekmarketim.com,bebekmarketim,com,bebekmarketim.com,Bebek Marke Tim,13,0,0,0,0,0,2/1/2008,184,9/8/2012,"GoDaddy.com, LLC",3557998,0,no,no,10/2/2012,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,2,2,30,20,7,0.00 USD,10,0,0.00 EUR,10,0,0.00 USD,10,14,0.00 GBP,0,0,0,0,taken,taken,0,0,0,0,6,6,0,0,0,-,1,1,0,6,0,0,0,0,0,[Turkish - 100.00%],3,,0,0,0,0,0,0,0,0,0,37084398,35,0,0,4,2,2,1,1,1,4,2,2,0,,,,100,USD,13,0,0,2/3/2020 11:00
https://www.expireddomains.net/goto/1/k4812/21/?tr=export,3268.com,3268,com,3268.com,,4,1,0,0,0,0,6/23/2003,30,5/19/2003,"GoDaddy.com, LLC",0,0,no,no,7/20/2017,registered,registered,registered,available,registered,registered,available,registered,registered,available,available,available,available,available,available,available,registered,available,available,available,available,available,available,available,available,registered,available,available,registered,available,available,available,27,10,22,1000,3,0.00 USD,50,23,0.00 EUR,210,4,0.00 USD,30,10,0.00 GBP,0,0,0,0,taken,taken,0,0,0,1,8,8,1,1,1,-,0,8,0,6,1,1,1,1,0,[English - 100.00%],0,[Chinese - 100.00%],0,0,0,0,0,0,0,0,0,0,0,0,0,459,183,276,417,164,254,451,180,271,0,,,,"50,000",USD,13,0,0,2/14/2020 15:57
https://www.expireddomains.net/goto/1/4n2dnr/21/?tr=export,365.asia,365,asia,365.asia,,3,0,0,0,0,0,0000-00-00,0,9/11/2019,dotASIA,0,0,no,no,4/30/2015,registered,registered,registered,available,registered,registered,registered,available,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,482,30,2,1830000,1,1.71 USD,9900,2,0.87 EUR,201000,0,3.05 USD,165000,3,4.70 GBP,0,0,0,0,taken,taken,0,0,0,0,3,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,250,USD,13,0,0,1/16/2020 17:07
https://www.expireddomains.net/goto/1/1f7z54/21/?tr=export,gfpictures.com,gfpictures,com,gfpictures.com,gfpictures,10,0,0,0,0,0,8/26/2010,16,12/19/2017,Namegrab LLC,0,0,no,no,8/19/2011,registered,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,3,3,29,1300,3,0.24 USD,70,0,0.00 EUR,320,4,0.00 USD,170,6,0.00 GBP,0,0,0,0,taken,taken,0,0,0,0,2,2,0,0,0,-,1,1,0,2,0,0,0,0,0,,0,[Persian - 100.00%],0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,11,9,1,9,14,3,11,0,,,,25,USD,13,0,0,1/22/2020 07:00
https://www.expireddomains.net/goto/1/pn8h6/21/?tr=export,htpl.net,htpl,net,htpl.net,Ht Pl,4,0,0,0,0,0,9/3/2004,15,10/20/2012,"NameCheap, Inc.",0,0,no,no,11/14/2015,registered,registered,registered,registered,registered,registered,registered,available,available,registered,registered,available,available,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,available,20,12,20,1000,0,0.00 USD,30,0,0.00 EUR,50,0,0.00 USD,20,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,[English - 100.00%],8,0,0,0,0,0,0,0,0,19911413,1,0,0,153,108,45,112,75,38,139,97,42,0,,,,100,USD,13,0,0,12/13/2019 15:00
https://www.expireddomains.net/goto/1/l78a4/21/?tr=export,pnpx.com,pnpx,com,pnpx.com,pnpx,4,4,0,0,0,0,10/18/2005,18,9/28/2005,"GoDaddy.com, LLC",0,0,no,no,11/16/2015,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,4,3,29,140,0,0.00 USD,10,0,0.00 EUR,20,0,0.00 USD,10,0,0.00 GBP,0,0,0,0,available,taken,5,0,0,4,7,7,1,1,1,-,0,0,0,0,1,1,0,1,0,,0,[Chinese - 100.00%],0,0,0,0,0,0,0,0,0,47330600,1,0,0,17,6,11,13,5,9,16,6,10,0,,,,"1,500",USD,13,0,0,1/20/2020 02:00
https://www.expireddomains.net/goto/1/i0jvx/21/?tr=export,survivaluniversity.com,survivaluniversity,com,SurvivalUniversity.com,Survival University,18,0,0,0,0,0,2/27/2001,24,11/20/2003,"GoDaddy.com, LLC",10515432,0,no,no,8/19/2011,registered,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,3,2,30,140,1,0.20 USD,10,2,0.00 EUR,30,7,0.00 USD,30,10,0.34 GBP,0,0,0,0,taken,available,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,[English - 100.00%],0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,6,4,2,3,11,5,6,0,PA,AU CA GB US,university>au-university-partial|ca-university-partial|gb-university-partial|us-city|us-neighborhood-partial|us-university-partial,99,USD,13,0,0,1/8/2020 13:00
https://www.expireddomains.net/goto/1/gamjy/21/?tr=export,ratemysongs.com,ratemysongs,com,RateMySongs.com,Rate MySongs,11,1,0,0,0,0,12/15/2004,9,11/8/2004,"GoDaddy.com, LLC",0,0,no,no,8/19/2011,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,1,1,31,0,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,taken,taken,0,0,0,1,42,42,1,1,1,-,1,9,2,40,1,1,0,1,1,[English - 100.00%],0,[English - 100.00%],0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,2,1,1,0,,,,100,USD,13,0,0,1/15/2020 07:00
https://www.expireddomains.net/goto/1/4iulym/21/?tr=export,scruffydog.com,scruffydog,com,ScruffyDog.com,Scruffy Dog,10,3,0,0,0,0,2/28/2004,45,10/15/1999,"GoDaddy.com, LLC",0,0,no,no,11/9/2019,registered,registered,registered,registered,available,available,registered,registered,registered,available,registered,registered,registered,available,available,available,available,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,18,11,21,4400,1,0.25 USD,30,0,0.00 EUR,1900,2,0.25 USD,1600,1,0.00 GBP,0,0,0,0,taken,taken,0,0,0,3,5,5,1,1,1,-,0,0,0,0,1,0,0,1,1,,0,[English - 100.00%],3,0,0,0,0,0,0,0,0,0,0,0,0,33,25,8,25,22,4,31,24,7,0,,,,130,USD,13,22,3800,11/18/2019 21:17
https://www.expireddomains.net/goto/1/ljwkv/21/?tr=export,wypi.com,wypi,com,wypi.com,Wypi,4,1,0,0,0,0,2/7/2011,13,1/23/2006,Epik Inc.,0,0,no,no,8/8/2016,registered,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,available,available,available,available,available,available,registered,available,available,available,5,5,27,210,0,0.00 USD,10,0,0.00 EUR,20,0,0.00 USD,10,0,0.00 GBP,0,0,0,0,available,available,3,0,0,1,27,27,1,1,1,-,0,0,0,0,1,1,0,1,0,,0,[Chinese - 100.00%],3,0,0,0,0,0,0,0,0,0,0,0,0,111,98,13,86,79,8,108,95,13,0,,,,20,USD,13,0,0,1/18/2020 16:00
https://www.expireddomains.net/goto/1/kgxpv/21/?tr=export,bjvi.com,bjvi,com,bjvi.com,bjvi,4,0,0,0,0,0,4/4/2001,18,10/17/2006,"eNom, LLC",0,0,no,no,11/11/2019,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,4,3,29,0,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,135,127,8,123,117,7,135,127,8,0,,,,125,USD,13,9,852,11/19/2019 16:59
https://www.expireddomains.net/goto/1/1m23ec/21/?tr=export,tax.me,tax,me,Tax.me,Tax,3,3,1,1,0,1,12/17/2010,40,4/29/2008,"GoDaddy.com, LLC",0,0,no,no,9/19/2015,registered,registered,registered,registered,registered,registered,available,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,registered,available,registered,registered,registered,registered,registered,registered,registered,registered,326,30,2,450000,6,1.63 USD,5400,7,1.06 EUR,165000,13,4.36 USD,49500,6,0.42 GBP,0,0,0,0,available,taken,3,0,0,3,46,38,2,2,2,-,0,0,0,0,2,2,0,2,1,[English - 100.00%],0,[English - 100.00%],22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,500,USD,13,3,0,2/8/2020 23:00
https://www.expireddomains.net/goto/1/3zrcty/21/?tr=export,pawnbox.com,pawnbox,com,PawnBox.com,Pawn Box,7,0,0,0,0,0,3/25/2004,19,10/4/2006,"GoDaddy.com, LLC",0,0,no,no,11/27/2013,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,2,1,31,170,4,0.16 USD,10,75,0.00 EUR,110,0,0.00 USD,10,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,1,3,4,1,3,0,,,,20,USD,13,0,0,1/28/2020 20:00
https://www.expireddomains.net/goto/1/loczc/21/?tr=export,zyvm.com,zyvm,com,zyvm.com,zyvm,4,0,0,0,0,0,4/26/2013,15,10/31/2007,"GoDaddy.com, LLC",0,0,no,no,10/3/2015,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,6,3,29,10,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,[Chinese - 100.00%],0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,4,1,4,7,2,5,0,,,,99,USD,13,0,0,1/20/2020 16:00
https://www.expireddomains.net/goto/1/27usah/21/?tr=export,savvywomen.com,savvywomen,com,SavvyWomen.com,Savvy Women,10,0,1,3,0,1,10/18/2000,55,10/16/2009,"GoDaddy.com, LLC",0,0,no,no,8/10/2012,registered,registered,registered,available,registered,available,available,available,registered,available,registered,available,available,available,available,available,available,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,9,7,25,590,2,0.00 USD,10,7,0.00 EUR,50,14,0.00 USD,480,0,0.00 GBP,0,0,0,0,taken,taken,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,100,64,36,63,43,21,90,58,32,0,,,,250,USD,13,0,0,1/5/2020 20:02
https://www.expireddomains.net/goto/1/ll7zu/21/?tr=export,xvyh.com,xvyh,com,xvyh.com,xvyh,4,0,0,0,0,0,2/8/2011,12,11/2/2007,"GoDaddy.com, LLC",0,0,no,no,10/3/2015,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,3,2,30,0,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,taken,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,[Chinese - 100.00%],2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,8,5,1,5,8,1,7,0,,,,99,USD,13,0,0,1/20/2020 16:00
https://www.expireddomains.net/goto/1/46uabe/21/?tr=export,domaindex.com,domaindex,com,DomaIndex.com,Doma Index,9,0,0,0,0,0,1/24/2001,40,7/14/1998,"eName Technology Co., Ltd.",0,0,no,no,7/8/2015,registered,registered,available,available,available,registered,available,available,available,available,available,available,registered,available,available,available,available,registered,registered,available,available,available,available,available,available,available,available,available,registered,registered,available,available,9,8,24,0,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,available,0,0,0,0,4,4,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,[English - 100.00%],0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,1,4,2,2,0,CO,US NG,doma>ng-city index>us-city,35,USD,13,0,0,12/4/2019 07:53
https://www.expireddomains.net/goto/1/lhcxo/21/?tr=export,veua.com,veua,com,veua.com,Ve Ua,4,3,1,2,0,1,12/11/2006,70,11/25/2006,Epik Inc.,0,0,no,no,9/25/2016,registered,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,4,3,29,10,0,0.00 USD,40,0,0.00 EUR,480,0,0.00 USD,40,0,0.00 GBP,0,0,0,0,available,taken,5,0,0,3,19,19,3,3,3,1 - Computers/Internet/On the Web (100.00%),0,0,0,0,3,3,0,3,3,,0,[English - 100.00%],0,0,0,0,0,0,0,0,0,0,0,0,0,64,21,43,51,17,35,62,21,41,0,,,,20,USD,13,0,0,1/18/2020 16:00
https://www.expireddomains.net/goto/1/a2ugu/21/?tr=export,thmart.com,thmart,com,thmart.com,thmart,6,1,0,0,0,0,7/30/2001,28,12/7/2009,"DNSPod, Inc.",0,0,no,no,7/6/2017,registered,registered,available,available,available,available,available,available,available,available,available,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,7,4,28,40,5,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,taken,taken,0,0,0,1,5,4,1,1,1,-,0,0,0,0,1,1,0,1,0,,0,[English - 100.00%],5,0,0,0,0,0,0,0,0,0,0,0,0,371,10,361,333,8,326,363,10,353,0,PA,US,mart>us-city,"1,000",USD,13,0,0,12/7/2019 19:05
https://www.expireddomains.net/goto/1/71satb/21/?tr=export,storagex.com,storagex,com,storagex.com,Sto Rag Ex,8,0,0,0,0,0,2/8/2011,21,2/28/2000,"NameCheap, Inc.",0,0,no,no,7/9/2016,registered,registered,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,registered,available,available,available,available,available,available,available,available,available,registered,available,available,available,5,5,27,210,14,0.00 USD,10,14,0.00 EUR,110,6,0.00 USD,10,18,0.00 GBP,0,0,0,0,taken,taken,0,0,0,0,2,2,0,0,0,-,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,41,37,4,27,26,2,39,35,4,0,,,,20,USD,13,0,0,12/24/2019 02:47
https://www.expireddomains.net/goto/1/76j7l/21/?tr=export,hepatitiscontrolreport.com,hepatitiscontrolreport,com,HepatitisControlReport.com,Hepatitis Control Report,22,142,22,59,0,19,4/28/1999,149,10/30/1998,"GoDaddy.com, LLC",0,0,no,no,3/26/2013,registered,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,available,1,1,31,0,0,0.00 USD,0,0,0.00 EUR,0,0,0.00 USD,0,0,0.00 GBP,0,0,0,0,available,available,8,12,0.67,142,24,8,31,31,31,"12 - Society/Issues (98.96%), 7 - Science/Biology (0.78%), 6 - Health/Conditions and Diseases (0.18%), 4 - Health/Child Health (0.02%)",0,0,0,0,28,25,0,31,8,,0,"[English - 70.00%], [Japanese - 15.00%], [Spanish/Castilian - 9.00%], [German - 2.00%], [Estonian - 1.00%], [Portuguese - 0.00%]",216,1,1,0,0,1,1,0,0,0,0,0,0,2,1,1,1,1,1,2,1,1,0,,,,60,USD,13,0,0,1/19/2020 22:00
